"sigma1","iota1","sigma2","iota2","sigma3","iota3"
0.56,0.08,0.833730669589464,0.761961524227066,0.106269330410536,0.658038475772934
0.57,0.08,0.828730669589464,0.770621778264911,0.101269330410536,0.649378221735089
0.58,0.08,0.823730669589464,0.779282032302755,0.0962693304105358,0.640717967697245
0.59,0.08,0.818730669589464,0.787942286340599,0.0912693304105358,0.632057713659401
0.6,0.08,0.813730669589464,0.796602540378444,0.0862693304105358,0.623397459621556
0.61,0.08,0.808730669589464,0.805262794416288,0.0812693304105358,0.614737205583712
0.62,0.08,0.803730669589464,0.813923048454133,0.0762693304105358,0.606076951545867
0.63,0.08,0.798730669589464,0.822583302491977,0.0712693304105358,0.597416697508023
0.64,0.08,0.793730669589464,0.831243556529821,0.0662693304105358,0.588756443470179
0.65,0.08,0.788730669589464,0.839903810567666,0.0612693304105358,0.580096189432334
0.66,0.08,0.783730669589464,0.84856406460551,0.0562693304105358,0.57143593539449
0.67,0.08,0.778730669589464,0.857224318643355,0.0512693304105358,0.562775681356645
0.68,0.08,0.773730669589464,0.865884572681199,0.0462693304105358,0.554115427318801
0.69,0.08,0.768730669589464,0.874544826719043,0.0412693304105358,0.545455173280957
0.7,0.08,0.763730669589464,0.883205080756888,0.0362693304105358,0.536794919243112
0.71,0.08,0.758730669589464,0.891865334794732,0.0312693304105358,0.528134665205268
0.72,0.08,0.753730669589464,0.900525588832576,0.0262693304105358,0.519474411167424
0.73,0.08,0.748730669589464,0.909185842870421,0.0212693304105358,0.510814157129579
0.74,0.08,0.743730669589464,0.917846096908265,0.0162693304105358,0.502153903091735
0.75,0.08,0.738730669589464,0.92650635094611,0.0112693304105358,0.49349364905389
0.76,0.08,0.733730669589464,0.935166604983954,0.00626933041053579,0.484833395016046
0.77,0.08,0.728730669589464,0.943826859021798,0.00126933041053578,0.476173140978202
0.22,0.09,0.99507041555162,0.462512886940357,0.28492958444838,0.947487113059643
0.23,0.09,0.99007041555162,0.471173140978202,0.27992958444838,0.938826859021799
0.24,0.09,0.98507041555162,0.479833395016046,0.27492958444838,0.930166604983954
0.25,0.09,0.98007041555162,0.48849364905389,0.26992958444838,0.92150635094611
0.26,0.09,0.97507041555162,0.497153903091735,0.26492958444838,0.912846096908265
0.27,0.09,0.97007041555162,0.505814157129579,0.25992958444838,0.904185842870421
0.28,0.09,0.96507041555162,0.514474411167424,0.25492958444838,0.895525588832576
0.29,0.09,0.96007041555162,0.523134665205268,0.24992958444838,0.886865334794732
0.3,0.09,0.95507041555162,0.531794919243112,0.24492958444838,0.878205080756888
0.31,0.09,0.95007041555162,0.540455173280957,0.23992958444838,0.869544826719043
0.32,0.09,0.94507041555162,0.549115427318801,0.23492958444838,0.860884572681199
0.33,0.09,0.94007041555162,0.557775681356645,0.22992958444838,0.852224318643355
0.34,0.09,0.93507041555162,0.56643593539449,0.22492958444838,0.84356406460551
0.35,0.09,0.93007041555162,0.575096189432334,0.21992958444838,0.834903810567666
0.36,0.09,0.92507041555162,0.583756443470179,0.21492958444838,0.826243556529821
0.37,0.09,0.92007041555162,0.592416697508023,0.20992958444838,0.817583302491977
0.38,0.09,0.91507041555162,0.601076951545867,0.20492958444838,0.808923048454133
0.39,0.09,0.91007041555162,0.609737205583712,0.19992958444838,0.800262794416288
0.4,0.09,0.90507041555162,0.618397459621556,0.19492958444838,0.791602540378444
0.41,0.09,0.90007041555162,0.627057713659401,0.18992958444838,0.782942286340599
0.42,0.09,0.89507041555162,0.635717967697245,0.18492958444838,0.774282032302755
0.43,0.09,0.89007041555162,0.644378221735089,0.17992958444838,0.765621778264911
0.44,0.09,0.88507041555162,0.653038475772934,0.17492958444838,0.756961524227066
0.45,0.09,0.88007041555162,0.661698729810778,0.16992958444838,0.748301270189222
0.46,0.09,0.87507041555162,0.670358983848622,0.16492958444838,0.739641016151378
0.47,0.09,0.87007041555162,0.679019237886467,0.15992958444838,0.730980762113533
0.48,0.09,0.86507041555162,0.687679491924311,0.15492958444838,0.722320508075689
0.49,0.09,0.86007041555162,0.696339745962156,0.14992958444838,0.713660254037844
0.5,0.09,0.85507041555162,0.705,0.14492958444838,0.705
0.51,0.09,0.85007041555162,0.713660254037844,0.13992958444838,0.696339745962156
0.52,0.09,0.84507041555162,0.722320508075689,0.13492958444838,0.687679491924311
0.53,0.09,0.84007041555162,0.730980762113533,0.12992958444838,0.679019237886467
0.54,0.09,0.83507041555162,0.739641016151378,0.12492958444838,0.670358983848622
0.55,0.09,0.83007041555162,0.748301270189222,0.11992958444838,0.661698729810778
0.56,0.09,0.82507041555162,0.756961524227066,0.11492958444838,0.653038475772934
0.57,0.09,0.82007041555162,0.765621778264911,0.10992958444838,0.644378221735089
0.58,0.09,0.81507041555162,0.774282032302755,0.10492958444838,0.635717967697245
0.59,0.09,0.81007041555162,0.782942286340599,0.0999295844483802,0.627057713659401
0.6,0.09,0.80507041555162,0.791602540378444,0.0949295844483802,0.618397459621556
0.61,0.09,0.80007041555162,0.800262794416288,0.0899295844483802,0.609737205583712
0.62,0.09,0.79507041555162,0.808923048454133,0.0849295844483802,0.601076951545867
0.63,0.09,0.79007041555162,0.817583302491977,0.0799295844483802,0.592416697508023
0.64,0.09,0.78507041555162,0.826243556529821,0.0749295844483802,0.583756443470179
0.65,0.09,0.78007041555162,0.834903810567666,0.0699295844483802,0.575096189432334
0.66,0.09,0.77507041555162,0.84356406460551,0.0649295844483802,0.56643593539449
0.67,0.09,0.77007041555162,0.852224318643355,0.0599295844483801,0.557775681356645
0.68,0.09,0.76507041555162,0.860884572681199,0.0549295844483801,0.549115427318801
0.69,0.09,0.76007041555162,0.869544826719043,0.0499295844483801,0.540455173280957
0.7,0.09,0.75507041555162,0.878205080756888,0.0449295844483801,0.531794919243112
0.71,0.09,0.75007041555162,0.886865334794732,0.0399295844483802,0.523134665205268
0.72,0.09,0.74507041555162,0.895525588832576,0.0349295844483802,0.514474411167424
0.73,0.09,0.74007041555162,0.904185842870421,0.0299295844483802,0.505814157129579
0.74,0.09,0.73507041555162,0.912846096908265,0.0249295844483802,0.497153903091735
0.75,0.09,0.73007041555162,0.92150635094611,0.0199295844483802,0.48849364905389
0.76,0.09,0.72507041555162,0.930166604983954,0.0149295844483802,0.479833395016046
0.77,0.09,0.72007041555162,0.938826859021799,0.00992958444838016,0.471173140978202
0.78,0.09,0.71507041555162,0.947487113059643,0.00492958444838015,0.462512886940357
0.2,0.1,0.996410161513775,0.440192378864668,0.303589838486225,0.959807621135332
0.21,0.1,0.991410161513775,0.448852632902513,0.298589838486225,0.951147367097487
0.22,0.1,0.986410161513775,0.457512886940357,0.293589838486225,0.942487113059643
0.23,0.1,0.981410161513775,0.466173140978202,0.288589838486225,0.933826859021798
0.24,0.1,0.976410161513775,0.474833395016046,0.283589838486225,0.925166604983954
0.25,0.1,0.971410161513775,0.48349364905389,0.278589838486225,0.91650635094611
0.26,0.1,0.966410161513775,0.492153903091735,0.273589838486225,0.907846096908265
0.27,0.1,0.961410161513775,0.500814157129579,0.268589838486225,0.899185842870421
0.28,0.1,0.956410161513775,0.509474411167424,0.263589838486225,0.890525588832576
0.29,0.1,0.951410161513775,0.518134665205268,0.258589838486225,0.881865334794732
0.3,0.1,0.946410161513775,0.526794919243112,0.253589838486225,0.873205080756888
0.31,0.1,0.941410161513775,0.535455173280957,0.248589838486225,0.864544826719043
0.32,0.1,0.936410161513775,0.544115427318801,0.243589838486225,0.855884572681199
0.33,0.1,0.931410161513775,0.552775681356645,0.238589838486225,0.847224318643355
0.34,0.1,0.926410161513775,0.56143593539449,0.233589838486224,0.83856406460551
0.35,0.1,0.921410161513775,0.570096189432334,0.228589838486224,0.829903810567666
0.36,0.1,0.916410161513775,0.578756443470179,0.223589838486225,0.821243556529821
0.37,0.1,0.911410161513776,0.587416697508023,0.218589838486225,0.812583302491977
0.38,0.1,0.906410161513775,0.596076951545867,0.213589838486225,0.803923048454133
0.39,0.1,0.901410161513776,0.604737205583712,0.208589838486225,0.795262794416288
0.4,0.1,0.896410161513775,0.613397459621556,0.203589838486225,0.786602540378444
0.41,0.1,0.891410161513776,0.622057713659401,0.198589838486225,0.777942286340599
0.42,0.1,0.886410161513775,0.630717967697245,0.193589838486225,0.769282032302755
0.43,0.1,0.881410161513775,0.639378221735089,0.188589838486225,0.760621778264911
0.44,0.1,0.876410161513775,0.648038475772934,0.183589838486225,0.751961524227066
0.45,0.1,0.871410161513775,0.656698729810778,0.178589838486225,0.743301270189222
0.46,0.1,0.866410161513775,0.665358983848622,0.173589838486225,0.734641016151378
0.47,0.1,0.861410161513775,0.674019237886467,0.168589838486225,0.725980762113533
0.48,0.1,0.856410161513775,0.682679491924311,0.163589838486225,0.717320508075689
0.49,0.1,0.851410161513775,0.691339745962156,0.158589838486225,0.708660254037844
0.5,0.1,0.846410161513775,0.7,0.153589838486225,0.7
0.51,0.1,0.841410161513775,0.708660254037844,0.148589838486225,0.691339745962156
0.52,0.1,0.836410161513775,0.717320508075689,0.143589838486225,0.682679491924311
0.53,0.1,0.831410161513775,0.725980762113533,0.138589838486225,0.674019237886467
0.54,0.1,0.826410161513775,0.734641016151378,0.133589838486225,0.665358983848622
0.55,0.1,0.821410161513775,0.743301270189222,0.128589838486225,0.656698729810778
0.56,0.1,0.816410161513775,0.751961524227066,0.123589838486225,0.648038475772934
0.57,0.1,0.811410161513775,0.760621778264911,0.118589838486225,0.639378221735089
0.58,0.1,0.806410161513776,0.769282032302755,0.113589838486225,0.630717967697245
0.59,0.1,0.801410161513775,0.777942286340599,0.108589838486225,0.622057713659401
0.6,0.1,0.796410161513776,0.786602540378444,0.103589838486225,0.613397459621556
0.61,0.1,0.791410161513775,0.795262794416288,0.0985898384862245,0.604737205583712
0.62,0.1,0.786410161513776,0.803923048454133,0.0935898384862245,0.596076951545867
0.63,0.1,0.781410161513775,0.812583302491977,0.0885898384862245,0.587416697508023
0.64,0.1,0.776410161513776,0.821243556529821,0.0835898384862245,0.578756443470179
0.65,0.1,0.771410161513775,0.829903810567666,0.0785898384862245,0.570096189432334
0.66,0.1,0.766410161513776,0.83856406460551,0.0735898384862245,0.56143593539449
0.67,0.1,0.761410161513775,0.847224318643355,0.0685898384862245,0.552775681356645
0.68,0.1,0.756410161513775,0.855884572681199,0.0635898384862245,0.544115427318801
0.69,0.1,0.751410161513775,0.864544826719043,0.0585898384862245,0.535455173280957
0.7,0.1,0.746410161513775,0.873205080756888,0.0535898384862245,0.526794919243112
0.71,0.1,0.741410161513775,0.881865334794732,0.0485898384862246,0.518134665205268
0.72,0.1,0.736410161513775,0.890525588832576,0.0435898384862246,0.509474411167424
0.73,0.1,0.731410161513775,0.899185842870421,0.0385898384862245,0.500814157129579
0.74,0.1,0.726410161513775,0.907846096908265,0.0335898384862245,0.492153903091735
0.75,0.1,0.721410161513775,0.91650635094611,0.0285898384862245,0.48349364905389
0.76,0.1,0.716410161513775,0.925166604983954,0.0235898384862245,0.474833395016046
0.77,0.1,0.711410161513775,0.933826859021798,0.0185898384862245,0.466173140978202
0.78,0.1,0.706410161513775,0.942487113059643,0.0135898384862245,0.457512886940357
0.79,0.1,0.701410161513775,0.951147367097487,0.00858983848622452,0.448852632902513
0.8,0.1,0.696410161513775,0.959807621135332,0.00358983848622452,0.440192378864668
0.18,0.11,0.997749907475931,0.41787187078898,0.322250092524069,0.97212812921102
0.19,0.11,0.992749907475931,0.426532124826824,0.317250092524069,0.963467875173176
0.2,0.11,0.987749907475931,0.435192378864668,0.312250092524069,0.954807621135332
0.21,0.11,0.982749907475931,0.443852632902513,0.307250092524069,0.946147367097487
0.22,0.11,0.977749907475931,0.452512886940357,0.302250092524069,0.937487113059643
0.23,0.11,0.972749907475931,0.461173140978202,0.297250092524069,0.928826859021799
0.24,0.11,0.967749907475931,0.469833395016046,0.292250092524069,0.920166604983954
0.25,0.11,0.962749907475931,0.47849364905389,0.287250092524069,0.91150635094611
0.26,0.11,0.957749907475931,0.487153903091735,0.282250092524069,0.902846096908265
0.27,0.11,0.952749907475931,0.495814157129579,0.277250092524069,0.894185842870421
0.28,0.11,0.947749907475931,0.504474411167424,0.272250092524069,0.885525588832576
0.29,0.11,0.942749907475931,0.513134665205268,0.267250092524069,0.876865334794732
0.3,0.11,0.937749907475931,0.521794919243112,0.262250092524069,0.868205080756888
0.31,0.11,0.932749907475931,0.530455173280957,0.257250092524069,0.859544826719043
0.32,0.11,0.927749907475931,0.539115427318801,0.252250092524069,0.850884572681199
0.33,0.11,0.922749907475931,0.547775681356645,0.247250092524069,0.842224318643355
0.34,0.11,0.917749907475931,0.55643593539449,0.242250092524069,0.83356406460551
0.35,0.11,0.912749907475931,0.565096189432334,0.237250092524069,0.824903810567666
0.36,0.11,0.907749907475931,0.573756443470179,0.232250092524069,0.816243556529821
0.37,0.11,0.902749907475931,0.582416697508023,0.227250092524069,0.807583302491977
0.38,0.11,0.897749907475931,0.591076951545867,0.222250092524069,0.798923048454133
0.39,0.11,0.892749907475931,0.599737205583712,0.217250092524069,0.790262794416288
0.4,0.11,0.887749907475931,0.608397459621556,0.212250092524069,0.781602540378444
0.41,0.11,0.882749907475931,0.617057713659401,0.207250092524069,0.772942286340599
0.42,0.11,0.877749907475931,0.625717967697245,0.202250092524069,0.764282032302755
0.43,0.11,0.872749907475931,0.634378221735089,0.197250092524069,0.755621778264911
0.44,0.11,0.867749907475931,0.643038475772934,0.192250092524069,0.746961524227066
0.45,0.11,0.862749907475931,0.651698729810778,0.187250092524069,0.738301270189222
0.46,0.11,0.857749907475931,0.660358983848622,0.182250092524069,0.729641016151378
0.47,0.11,0.852749907475931,0.669019237886467,0.177250092524069,0.720980762113533
0.48,0.11,0.847749907475931,0.677679491924311,0.172250092524069,0.712320508075689
0.49,0.11,0.842749907475931,0.686339745962156,0.167250092524069,0.703660254037844
0.5,0.11,0.837749907475931,0.695,0.162250092524069,0.695
0.51,0.11,0.832749907475931,0.703660254037844,0.157250092524069,0.686339745962156
0.52,0.11,0.827749907475931,0.712320508075689,0.152250092524069,0.677679491924311
0.53,0.11,0.822749907475931,0.720980762113533,0.147250092524069,0.669019237886467
0.54,0.11,0.817749907475931,0.729641016151378,0.142250092524069,0.660358983848622
0.55,0.11,0.812749907475931,0.738301270189222,0.137250092524069,0.651698729810778
0.56,0.11,0.807749907475931,0.746961524227066,0.132250092524069,0.643038475772934
0.57,0.11,0.802749907475931,0.755621778264911,0.127250092524069,0.634378221735089
0.58,0.11,0.797749907475931,0.764282032302755,0.122250092524069,0.625717967697245
0.59,0.11,0.792749907475931,0.772942286340599,0.117250092524069,0.617057713659401
0.6,0.11,0.787749907475931,0.781602540378444,0.112250092524069,0.608397459621556
0.61,0.11,0.782749907475931,0.790262794416288,0.107250092524069,0.599737205583712
0.62,0.11,0.777749907475931,0.798923048454133,0.102250092524069,0.591076951545867
0.63,0.11,0.772749907475931,0.807583302491977,0.0972500925240689,0.582416697508023
0.64,0.11,0.767749907475931,0.816243556529821,0.0922500925240689,0.573756443470179
0.65,0.11,0.762749907475931,0.824903810567666,0.0872500925240689,0.565096189432334
0.66,0.11,0.757749907475931,0.83356406460551,0.0822500925240689,0.55643593539449
0.67,0.11,0.752749907475931,0.842224318643355,0.0772500925240689,0.547775681356645
0.68,0.11,0.747749907475931,0.850884572681199,0.0722500925240689,0.539115427318801
0.69,0.11,0.742749907475931,0.859544826719043,0.0672500925240689,0.530455173280957
0.7,0.11,0.737749907475931,0.868205080756888,0.0622500925240689,0.521794919243112
0.71,0.11,0.732749907475931,0.876865334794732,0.0572500925240689,0.513134665205268
0.72,0.11,0.727749907475931,0.885525588832576,0.0522500925240689,0.504474411167424
0.73,0.11,0.722749907475931,0.894185842870421,0.0472500925240689,0.495814157129579
0.74,0.11,0.717749907475931,0.902846096908265,0.0422500925240689,0.487153903091735
0.75,0.11,0.712749907475931,0.91150635094611,0.0372500925240689,0.47849364905389
0.76,0.11,0.707749907475931,0.920166604983954,0.0322500925240689,0.469833395016046
0.77,0.11,0.702749907475931,0.928826859021799,0.0272500925240689,0.461173140978202
0.78,0.11,0.697749907475931,0.937487113059643,0.0222500925240689,0.452512886940357
0.79,0.11,0.692749907475931,0.946147367097487,0.0172500925240689,0.443852632902513
0.8,0.11,0.687749907475931,0.954807621135332,0.0122500925240689,0.435192378864668
